"","sample","percentage","reads","children_reads","rank","taxid","name","date"
"4528","eICh24_36",0.23,14,1,"O",909929,"Selenomonadales",Apr 2024
"4529","eICh24_36",0.11,7,1,"O",1843489,"Veillonellales",Apr 2024
"4530","eICh24_36",0.08,5,1,"O",1843488,"Acidaminococcales",Apr 2024
"4531","eICh24_36",0.19,12,1,"O",526525,"Erysipelotrichales",Apr 2024
"4532","eICh24_36",0.13,8,0,"O",1737405,"Tissierellales",Apr 2024
"4533","eICh24_36",0.02,1,0,"O",1676649,"Limnochordales",Apr 2024
"4534","eICh24_36",3.47,214,1,"O",85007,"Corynebacteriales",Apr 2024
"4535","eICh24_36",2.11,130,1,"O",85006,"Micrococcales",Apr 2024
"4536","eICh24_36",1.07,66,1,"O",85011,"Streptomycetales",Apr 2024
"4537","eICh24_36",0.96,59,1,"O",85004,"Bifidobacteriales",Apr 2024
"4538","eICh24_36",0.62,38,1,"O",85010,"Pseudonocardiales",Apr 2024
"4539","eICh24_36",0.55,34,1,"O",85009,"Propionibacteriales",Apr 2024
"4540","eICh24_36",0.29,18,0,"O",85008,"Micromonosporales",Apr 2024
"4541","eICh24_36",0.26,16,1,"O",85012,"Streptosporangiales",Apr 2024
"4542","eICh24_36",0.24,15,0,"O",2037,"Actinomycetales",Apr 2024
"4543","eICh24_36",0.13,8,0,"O",85013,"Frankiales",Apr 2024
"4544","eICh24_36",0.11,7,0,"O",1643682,"Geodermatophilales",Apr 2024
"4545","eICh24_36",0.06,4,0,"O",1643684,"Nakamurellales",Apr 2024
"4546","eICh24_36",0.05,3,0,"O",85014,"Glycomycetales",Apr 2024
"4547","eICh24_36",0.05,3,0,"O",414714,"Catenulisporales",Apr 2024
"4548","eICh24_36",0.05,3,0,"O",622452,"Kineosporiales",Apr 2024
"4549","eICh24_36",0.03,2,0,"O",1643683,"Acidothermales",Apr 2024
"4550","eICh24_36",0.16,10,1,"O",1643822,"Eggerthellales",Apr 2024
"4551","eICh24_36",0.1,6,1,"O",84999,"Coriobacteriales",Apr 2024
"4552","eICh24_36",0.08,5,1,"O",84993,"Acidimicrobiales",Apr 2024
"4553","eICh24_36",0.06,4,1,"O",84996,"Rubrobacterales",Apr 2024
"4554","eICh24_36",0.05,3,1,"O",588673,"Solirubrobacterales",Apr 2024
"4555","eICh24_36",1.59,98,1,"O",2085,"Mycoplasmatales",Apr 2024
"4556","eICh24_36",0.5,31,1,"O",186328,"Entomoplasmatales",Apr 2024
"4557","eICh24_36",0.28,17,1,"O",186329,"Acholeplasmatales",Apr 2024
"4558","eICh24_36",0.89,55,1,"O",1890424,"Synechococcales",Apr 2024
"4559","eICh24_36",0.36,22,1,"O",1150,"Oscillatoriales",Apr 2024
"4560","eICh24_36",0.34,21,1,"O",1118,"Chroococcales",Apr 2024
"4561","eICh24_36",0.42,26,1,"O",1161,"Nostocales",Apr 2024
"4562","eICh24_36",0.08,5,0,"O",52604,"Pleurocapsales",Apr 2024
"4563","eICh24_36",0.06,4,0,"O",1890505,"Chroococcidiopsidales",Apr 2024
"4564","eICh24_36",0.05,3,1,"O",307595,"Gloeobacterales",Apr 2024
"4565","eICh24_36",0.31,19,1,"O",68933,"Thermales",Apr 2024
"4566","eICh24_36",0.29,18,1,"O",118964,"Deinococcales",Apr 2024
"4567","eICh24_36",0.24,15,0,"O",1202465,"Dehalococcoidales",Apr 2024
"4568","eICh24_36",0.11,7,0,"O",32064,"Chloroflexales",Apr 2024
"4569","eICh24_36",0.03,2,1,"O",85001,"Sphaerobacterales",Apr 2024
"4570","eICh24_36",0.02,1,0,"O",189776,"Thermomicrobiales",Apr 2024
"4571","eICh24_36",0.05,3,0,"O",292629,"Anaerolineales",Apr 2024
"4572","eICh24_36",0.03,2,0,"O",475963,"Caldilineales",Apr 2024
"4573","eICh24_36",0.02,1,0,"O",1663425,"Fimbriimonadales",Apr 2024
"4574","eICh24_36",1.96,121,1,"O",200644,"Flavobacteriales",Apr 2024
"4575","eICh24_36",0.97,60,1,"O",171549,"Bacteroidales",Apr 2024
"4576","eICh24_36",0.76,47,1,"O",768507,"Cytophagales",Apr 2024
"4577","eICh24_36",0.29,18,1,"O",200666,"Sphingobacteriales",Apr 2024
"4578","eICh24_36",0.23,14,1,"O",1853229,"Chitinophagales",Apr 2024
"4579","eICh24_36",0.31,19,1,"O",191411,"Chlorobiales",Apr 2024
"4580","eICh24_36",0.05,3,0,"O",795748,"Ignavibacteriales",Apr 2024
"4581","eICh24_36",0.06,4,1,"O",219686,"Gemmatimonadales",Apr 2024
"4582","eICh24_36",0.02,1,0,"O",218872,"Fibrobacterales",Apr 2024
"4583","eICh24_36",0.97,60,1,"O",136,"Spirochaetales",Apr 2024
"4584","eICh24_36",0.21,13,0,"O",1643686,"Brachyspirales",Apr 2024
"4585","eICh24_36",0.53,33,1,"O",51291,"Chlamydiales",Apr 2024
"4586","eICh24_36",0.08,5,1,"O",415000,"Opitutales",Apr 2024
"4587","eICh24_36",0.03,2,0,"O",415001,"Puniceicoccales",Apr 2024
"4588","eICh24_36",0.05,3,0,"O",717963,"Methylacidiphilales",Apr 2024
"4589","eICh24_36",0.06,4,0,"O",48461,"Verrucomicrobiales",Apr 2024
"4590","eICh24_36",0.23,14,1,"O",112,"Planctomycetales",Apr 2024
"4591","eICh24_36",0.05,3,1,"O",666506,"Phycisphaerales",Apr 2024
"4592","eICh24_36",0.58,36,1,"O",2419,"Thermotogales",Apr 2024
"4593","eICh24_36",0.08,5,0,"O",1643947,"Petrotogales",Apr 2024
"4594","eICh24_36",0.06,4,0,"O",1643946,"Kosmotogales",Apr 2024
"4595","eICh24_36",0.5,31,1,"O",203491,"Fusobacteriales",Apr 2024
"4596","eICh24_36",0.29,18,0,"O",32069,"Aquificales",Apr 2024
"4597","eICh24_36",0.06,4,1,"O",1485951,"Desulfurobacteriales",Apr 2024
"4598","eICh24_36",0.13,8,0,"O",204433,"Acidobacteriales",Apr 2024
"4599","eICh24_36",0.02,1,0,"O",332160,"Solibacterales",Apr 2024
"4600","eICh24_36",0.16,10,1,"O",191393,"Deferribacterales",Apr 2024
"4601","eICh24_36",0.13,8,0,"O",189778,"Nitrospirales",Apr 2024
"4602","eICh24_36",0.13,8,1,"O",649776,"Synergistales",Apr 2024
"4603","eICh24_36",0.1,6,0,"O",203487,"Dictyoglomales",Apr 2024
"4604","eICh24_36",0.1,6,0,"O",188710,"Thermodesulfobacteriales",Apr 2024
"4605","eICh24_36",0.05,3,0,"O",189769,"Chrysiogenales",Apr 2024
"4606","eICh24_36",0.02,1,0,"O",1783344,"Endomicrobiales",Apr 2024
"4607","eICh24_36",0.02,1,0,"O",641854,"Elusimicrobiales",Apr 2024
"4608","eICh24_36",0.03,2,0,"O",693072,"Caldisericales",Apr 2024
"4609","eICh24_37",6.51,473,1,"O",91347,"Enterobacterales",Apr 2024
"4610","eICh24_37",2.57,187,1,"O",72274,"Pseudomonadales",Apr 2024
"4611","eICh24_37",1.67,121,1,"O",135622,"Alteromonadales",Apr 2024
"4612","eICh24_37",1.09,79,1,"O",135625,"Pasteurellales",Apr 2024
"4613","eICh24_37",1.03,75,1,"O",135614,"Xanthomonadales",Apr 2024
"4614","eICh24_37",0.85,62,1,"O",135623,"Vibrionales",Apr 2024
"4615","eICh24_37",0.77,56,1,"O",72273,"Thiotrichales",Apr 2024
"4616","eICh24_37",0.77,56,1,"O",135619,"Oceanospirillales",Apr 2024
"4617","eICh24_37",0.69,50,1,"O",135613,"Chromatiales",Apr 2024
"4618","eICh24_37",0.43,31,1,"O",118969,"Legionellales",Apr 2024
"4619","eICh24_37",0.33,24,1,"O",135624,"Aeromonadales",Apr 2024
"4620","eICh24_37",0.26,19,1,"O",1706369,"Cellvibrionales",Apr 2024
"4621","eICh24_37",0.18,13,1,"O",135618,"Methylococcales",Apr 2024
"4622","eICh24_37",0.07,5,0,"O",1240482,"Orbales",Apr 2024
"4623","eICh24_37",0.04,3,0,"O",135615,"Cardiobacteriales",Apr 2024
"4624","eICh24_37",0.04,3,1,"O",1775403,"Nevskiales",Apr 2024
"4625","eICh24_37",3.08,224,1,"O",356,"Rhizobiales",Apr 2024
"4626","eICh24_37",1.32,96,1,"O",766,"Rickettsiales",Apr 2024
"4627","eICh24_37",1.11,81,1,"O",204455,"Rhodobacterales",Apr 2024
"4628","eICh24_37",0.95,69,1,"O",204457,"Sphingomonadales",Apr 2024
"4629","eICh24_37",0.91,66,1,"O",204441,"Rhodospirillales",Apr 2024
"4630","eICh24_37",0.29,21,1,"O",204458,"Caulobacterales",Apr 2024
"4631","eICh24_37",0.1,7,1,"O",54526,"Pelagibacterales",Apr 2024
"4632","eICh24_37",0.06,4,1,"O",1191478,"Magnetococcales",Apr 2024
"4633","eICh24_37",0.01,1,0,"O",255473,"Parvularculales",Apr 2024
"4634","eICh24_37",4.25,309,1,"O",80840,"Burkholderiales",Apr 2024
"4635","eICh24_37",0.59,43,1,"O",206351,"Neisseriales",Apr 2024
"4636","eICh24_37",0.32,23,1,"O",206389,"Rhodocyclales",Apr 2024
"4637","eICh24_37",0.18,13,0,"O",32003,"Nitrosomonadales",Apr 2024
"4638","eICh24_37",0.06,4,1,"O",119069,"Hydrogenophilales",Apr 2024
"4639","eICh24_37",2.35,171,1,"O",213849,"Campylobacterales",Apr 2024
"4640","eICh24_37",0.06,4,1,"O",235899,"Nautiliales",Apr 2024
"4641","eICh24_37",0.56,41,1,"O",29,"Myxococcales",Apr 2024
"4642","eICh24_37",0.44,32,1,"O",213115,"Desulfovibrionales",Apr 2024
"4643","eICh24_37",0.37,27,1,"O",69541,"Desulfuromonadales",Apr 2024
"4644","eICh24_37",0.29,21,1,"O",213118,"Desulfobacterales",Apr 2024
"4645","eICh24_37",0.17,12,1,"O",213481,"Bdellovibrionales",Apr 2024
"4646","eICh24_37",0.1,7,1,"O",213462,"Syntrophobacterales",Apr 2024
"4647","eICh24_37",0.07,5,1,"O",213113,"Desulfurellales",Apr 2024
"4648","eICh24_37",0.07,5,1,"O",453227,"Desulfarculales",Apr 2024
"4649","eICh24_37",0.12,9,1,"O",225057,"Acidithiobacillales",Apr 2024
"4650","eICh24_37",5.9,429,1,"O",1385,"Bacillales",Apr 2024
"4651","eICh24_37",5,363,1,"O",186826,"Lactobacillales",Apr 2024
"4652","eICh24_37",3.06,222,1,"O",186802,"Clostridiales",Apr 2024
"4653","eICh24_37",0.84,61,1,"O",68295,"Thermoanaerobacterales",Apr 2024
"4654","eICh24_37",0.21,15,1,"O",53433,"Halanaerobiales",Apr 2024
"4655","eICh24_37",0.06,4,1,"O",485256,"Natranaerobiales",Apr 2024
"4656","eICh24_37",0.21,15,1,"O",909929,"Selenomonadales",Apr 2024
"4657","eICh24_37",0.14,10,1,"O",1843489,"Veillonellales",Apr 2024
"4658","eICh24_37",0.1,7,1,"O",1843488,"Acidaminococcales",Apr 2024
"4659","eICh24_37",0.18,13,1,"O",1737405,"Tissierellales",Apr 2024
"4660","eICh24_37",0.17,12,1,"O",526525,"Erysipelotrichales",Apr 2024
"4661","eICh24_37",0.04,3,1,"O",1676649,"Limnochordales",Apr 2024
"4662","eICh24_37",3.22,234,1,"O",85007,"Corynebacteriales",Apr 2024
"4663","eICh24_37",1.94,141,1,"O",85006,"Micrococcales",Apr 2024
"4664","eICh24_37",1,73,1,"O",85011,"Streptomycetales",Apr 2024
"4665","eICh24_37",0.99,72,1,"O",85004,"Bifidobacteriales",Apr 2024
"4666","eICh24_37",0.61,44,1,"O",85010,"Pseudonocardiales",Apr 2024
"4667","eICh24_37",0.54,39,1,"O",85009,"Propionibacteriales",Apr 2024
"4668","eICh24_37",0.28,20,1,"O",85008,"Micromonosporales",Apr 2024
"4669","eICh24_37",0.26,19,1,"O",2037,"Actinomycetales",Apr 2024
"4670","eICh24_37",0.25,18,1,"O",85012,"Streptosporangiales",Apr 2024
"4671","eICh24_37",0.14,10,1,"O",1643682,"Geodermatophilales",Apr 2024
"4672","eICh24_37",0.12,9,1,"O",85013,"Frankiales",Apr 2024
"4673","eICh24_37",0.07,5,1,"O",85014,"Glycomycetales",Apr 2024
"4674","eICh24_37",0.07,5,1,"O",414714,"Catenulisporales",Apr 2024
"4675","eICh24_37",0.06,4,0,"O",622452,"Kineosporiales",Apr 2024
"4676","eICh24_37",0.06,4,0,"O",1643683,"Acidothermales",Apr 2024
"4677","eICh24_37",0.06,4,0,"O",1643684,"Nakamurellales",Apr 2024
"4678","eICh24_37",0.22,16,1,"O",1643822,"Eggerthellales",Apr 2024
"4679","eICh24_37",0.14,10,1,"O",84999,"Coriobacteriales",Apr 2024
"4680","eICh24_37",0.1,7,1,"O",84993,"Acidimicrobiales",Apr 2024
"4681","eICh24_37",0.07,5,1,"O",84996,"Rubrobacterales",Apr 2024
"4682","eICh24_37",0.07,5,1,"O",588673,"Solirubrobacterales",Apr 2024
"4683","eICh24_37",1.4,102,1,"O",2085,"Mycoplasmatales",Apr 2024
"4684","eICh24_37",0.44,32,1,"O",186328,"Entomoplasmatales",Apr 2024
"4685","eICh24_37",0.25,18,1,"O",186329,"Acholeplasmatales",Apr 2024
"4686","eICh24_37",0.84,61,1,"O",1890424,"Synechococcales",Apr 2024
"4687","eICh24_37",0.39,28,1,"O",1150,"Oscillatoriales",Apr 2024
"4688","eICh24_37",0.29,21,1,"O",1118,"Chroococcales",Apr 2024
"4689","eICh24_37",0.34,25,1,"O",1161,"Nostocales",Apr 2024
"4690","eICh24_37",0.08,6,0,"O",52604,"Pleurocapsales",Apr 2024
"4691","eICh24_37",0.08,6,1,"O",307595,"Gloeobacterales",Apr 2024
"4692","eICh24_37",0.07,5,1,"O",1890505,"Chroococcidiopsidales",Apr 2024
"4693","eICh24_37",0.23,17,1,"O",1202465,"Dehalococcoidales",Apr 2024
"4694","eICh24_37",0.17,12,1,"O",32064,"Chloroflexales",Apr 2024
"4695","eICh24_37",0.07,5,1,"O",475963,"Caldilineales",Apr 2024
"4696","eICh24_37",0.04,3,1,"O",85001,"Sphaerobacterales",Apr 2024
"4697","eICh24_37",0.01,1,0,"O",189776,"Thermomicrobiales",Apr 2024
"4698","eICh24_37",0.06,4,1,"O",292629,"Anaerolineales",Apr 2024
"4699","eICh24_37",0.3,22,1,"O",118964,"Deinococcales",Apr 2024
"4700","eICh24_37",0.29,21,1,"O",68933,"Thermales",Apr 2024
"4701","eICh24_37",0.06,4,1,"O",1663425,"Fimbriimonadales",Apr 2024
"4702","eICh24_37",1.86,135,1,"O",200644,"Flavobacteriales",Apr 2024
"4703","eICh24_37",1.07,78,1,"O",171549,"Bacteroidales",Apr 2024
"4704","eICh24_37",0.84,61,1,"O",768507,"Cytophagales",Apr 2024
"4705","eICh24_37",0.29,21,1,"O",1853229,"Chitinophagales",Apr 2024
"4706","eICh24_37",0.23,17,1,"O",200666,"Sphingobacteriales",Apr 2024
"4707","eICh24_37",0.34,25,1,"O",191411,"Chlorobiales",Apr 2024
"4708","eICh24_37",0.07,5,0,"O",795748,"Ignavibacteriales",Apr 2024
"4709","eICh24_37",0.06,4,1,"O",219686,"Gemmatimonadales",Apr 2024
"4710","eICh24_37",0.04,3,0,"O",218872,"Fibrobacterales",Apr 2024
"4711","eICh24_37",0.95,69,1,"O",136,"Spirochaetales",Apr 2024
"4712","eICh24_37",0.18,13,1,"O",1643686,"Brachyspirales",Apr 2024
"4713","eICh24_37",0.63,46,1,"O",51291,"Chlamydiales",Apr 2024
"4714","eICh24_37",0.1,7,1,"O",415000,"Opitutales",Apr 2024
"4715","eICh24_37",0.06,4,0,"O",415001,"Puniceicoccales",Apr 2024
"4716","eICh24_37",0.06,4,0,"O",717963,"Methylacidiphilales",Apr 2024
"4717","eICh24_37",0.07,5,0,"O",48461,"Verrucomicrobiales",Apr 2024
"4718","eICh24_37",0.25,18,1,"O",112,"Planctomycetales",Apr 2024
"4719","eICh24_37",0.04,3,1,"O",666506,"Phycisphaerales",Apr 2024
"4720","eICh24_37",0.52,38,1,"O",2419,"Thermotogales",Apr 2024
"4721","eICh24_37",0.08,6,1,"O",1643947,"Petrotogales",Apr 2024
"4722","eICh24_37",0.07,5,0,"O",1643946,"Kosmotogales",Apr 2024
"4723","eICh24_37",0.43,31,1,"O",203491,"Fusobacteriales",Apr 2024
"4724","eICh24_37",0.34,25,1,"O",32069,"Aquificales",Apr 2024
"4725","eICh24_37",0.07,5,0,"O",1485951,"Desulfurobacteriales",Apr 2024
"4726","eICh24_37",0.19,14,1,"O",204433,"Acidobacteriales",Apr 2024
"4727","eICh24_37",0.03,2,0,"O",332160,"Solibacterales",Apr 2024
"4728","eICh24_37",0.19,14,1,"O",189778,"Nitrospirales",Apr 2024
"4729","eICh24_37",0.18,13,1,"O",191393,"Deferribacterales",Apr 2024
"4730","eICh24_37",0.15,11,1,"O",649776,"Synergistales",Apr 2024
"4731","eICh24_37",0.11,8,0,"O",188710,"Thermodesulfobacteriales",Apr 2024
"4732","eICh24_37",0.1,7,1,"O",203487,"Dictyoglomales",Apr 2024
"4733","eICh24_37",0.01,1,0,"O",1783344,"Endomicrobiales",Apr 2024
"4734","eICh24_37",0.03,2,0,"O",641854,"Elusimicrobiales",Apr 2024
"4735","eICh24_37",0.06,4,0,"O",189769,"Chrysiogenales",Apr 2024
"4736","eICh24_37",0.03,2,0,"O",693072,"Caldisericales",Apr 2024
"4737","eICh24_38",6.9,476,1,"O",91347,"Enterobacterales",Apr 2024
"4738","eICh24_38",2.64,182,1,"O",72274,"Pseudomonadales",Apr 2024
"4739","eICh24_38",1.73,119,1,"O",135622,"Alteromonadales",Apr 2024
"4740","eICh24_38",1.13,78,1,"O",135625,"Pasteurellales",Apr 2024
"4741","eICh24_38",0.99,68,1,"O",135614,"Xanthomonadales",Apr 2024
"4742","eICh24_38",0.86,59,1,"O",135623,"Vibrionales",Apr 2024
"4743","eICh24_38",0.78,54,1,"O",135619,"Oceanospirillales",Apr 2024
"4744","eICh24_38",0.77,53,1,"O",72273,"Thiotrichales",Apr 2024
"4745","eICh24_38",0.59,41,1,"O",135613,"Chromatiales",Apr 2024
"4746","eICh24_38",0.46,32,1,"O",118969,"Legionellales",Apr 2024
"4747","eICh24_38",0.33,23,1,"O",135624,"Aeromonadales",Apr 2024
"4748","eICh24_38",0.22,15,1,"O",1706369,"Cellvibrionales",Apr 2024
"4749","eICh24_38",0.16,11,0,"O",135618,"Methylococcales",Apr 2024
"4750","eICh24_38",0.06,4,1,"O",1240482,"Orbales",Apr 2024
"4751","eICh24_38",0.03,2,0,"O",135615,"Cardiobacteriales",Apr 2024
"4752","eICh24_38",0.03,2,0,"O",1775403,"Nevskiales",Apr 2024
"4753","eICh24_38",2.96,204,1,"O",356,"Rhizobiales",Apr 2024
"4754","eICh24_38",1.41,97,1,"O",766,"Rickettsiales",Apr 2024
"4755","eICh24_38",0.97,67,1,"O",204455,"Rhodobacterales",Apr 2024
"4756","eICh24_38",0.96,66,1,"O",204441,"Rhodospirillales",Apr 2024
"4757","eICh24_38",0.93,64,1,"O",204457,"Sphingomonadales",Apr 2024
"4758","eICh24_38",0.28,19,1,"O",204458,"Caulobacterales",Apr 2024
"4759","eICh24_38",0.12,8,1,"O",54526,"Pelagibacterales",Apr 2024
"4760","eICh24_38",0.04,3,0,"O",1191478,"Magnetococcales",Apr 2024
"4761","eICh24_38",0.03,2,0,"O",255473,"Parvularculales",Apr 2024
"4762","eICh24_38",4.28,295,1,"O",80840,"Burkholderiales",Apr 2024
"4763","eICh24_38",0.62,43,1,"O",206351,"Neisseriales",Apr 2024
"4764","eICh24_38",0.29,20,1,"O",206389,"Rhodocyclales",Apr 2024
"4765","eICh24_38",0.2,14,1,"O",32003,"Nitrosomonadales",Apr 2024
"4766","eICh24_38",0.03,2,0,"O",119069,"Hydrogenophilales",Apr 2024
"4767","eICh24_38",2.49,172,1,"O",213849,"Campylobacterales",Apr 2024
"4768","eICh24_38",0.06,4,1,"O",235899,"Nautiliales",Apr 2024
"4769","eICh24_38",0.54,37,1,"O",29,"Myxococcales",Apr 2024
"4770","eICh24_38",0.43,30,1,"O",213115,"Desulfovibrionales",Apr 2024
"4771","eICh24_38",0.39,27,1,"O",69541,"Desulfuromonadales",Apr 2024
"4772","eICh24_38",0.3,21,1,"O",213118,"Desulfobacterales",Apr 2024
"4773","eICh24_38",0.17,12,1,"O",213481,"Bdellovibrionales",Apr 2024
"4774","eICh24_38",0.12,8,1,"O",213462,"Syntrophobacterales",Apr 2024
"4775","eICh24_38",0.09,6,1,"O",213113,"Desulfurellales",Apr 2024
"4776","eICh24_38",0.04,3,1,"O",453227,"Desulfarculales",Apr 2024
"4777","eICh24_38",0.1,7,1,"O",225057,"Acidithiobacillales",Apr 2024
"4778","eICh24_38",6.13,423,1,"O",1385,"Bacillales",Apr 2024
"4779","eICh24_38",5.26,363,1,"O",186826,"Lactobacillales",Apr 2024
"4780","eICh24_38",3.22,222,1,"O",186802,"Clostridiales",Apr 2024
"4781","eICh24_38",0.86,59,1,"O",68295,"Thermoanaerobacterales",Apr 2024
"4782","eICh24_38",0.23,16,1,"O",53433,"Halanaerobiales",Apr 2024
"4783","eICh24_38",0.04,3,1,"O",485256,"Natranaerobiales",Apr 2024
"4784","eICh24_38",0.2,14,1,"O",909929,"Selenomonadales",Apr 2024
"4785","eICh24_38",0.14,10,1,"O",1843489,"Veillonellales",Apr 2024
"4786","eICh24_38",0.09,6,1,"O",1843488,"Acidaminococcales",Apr 2024
"4787","eICh24_38",0.17,12,1,"O",526525,"Erysipelotrichales",Apr 2024
"4788","eICh24_38",0.14,10,1,"O",1737405,"Tissierellales",Apr 2024
"4789","eICh24_38",0.03,2,1,"O",1676649,"Limnochordales",Apr 2024
"4790","eICh24_38",3.29,227,1,"O",85007,"Corynebacteriales",Apr 2024
"4791","eICh24_38",1.94,134,1,"O",85006,"Micrococcales",Apr 2024
"4792","eICh24_38",0.99,68,1,"O",85004,"Bifidobacteriales",Apr 2024
"4793","eICh24_38",0.97,67,1,"O",85011,"Streptomycetales",Apr 2024
"4794","eICh24_38",0.61,42,1,"O",85010,"Pseudonocardiales",Apr 2024
"4795","eICh24_38",0.52,36,1,"O",85009,"Propionibacteriales",Apr 2024
"4796","eICh24_38",0.29,20,1,"O",85008,"Micromonosporales",Apr 2024
"4797","eICh24_38",0.28,19,1,"O",2037,"Actinomycetales",Apr 2024
"4798","eICh24_38",0.23,16,1,"O",85012,"Streptosporangiales",Apr 2024
"4799","eICh24_38",0.13,9,1,"O",85013,"Frankiales",Apr 2024
"4800","eICh24_38",0.13,9,0,"O",1643682,"Geodermatophilales",Apr 2024
"4801","eICh24_38",0.07,5,1,"O",414714,"Catenulisporales",Apr 2024
"4802","eICh24_38",0.06,4,0,"O",622452,"Kineosporiales",Apr 2024
"4803","eICh24_38",0.06,4,0,"O",1643684,"Nakamurellales",Apr 2024
"4804","eICh24_38",0.04,3,0,"O",85014,"Glycomycetales",Apr 2024
"4805","eICh24_38",0.03,2,1,"O",1643683,"Acidothermales",Apr 2024
"4806","eICh24_38",0.17,12,1,"O",1643822,"Eggerthellales",Apr 2024
"4807","eICh24_38",0.16,11,1,"O",84999,"Coriobacteriales",Apr 2024
"4808","eICh24_38",0.07,5,1,"O",84996,"Rubrobacterales",Apr 2024
"4809","eICh24_38",0.06,4,0,"O",84993,"Acidimicrobiales",Apr 2024
"4810","eICh24_38",0.04,3,1,"O",588673,"Solirubrobacterales",Apr 2024
"4811","eICh24_38",1.54,106,1,"O",2085,"Mycoplasmatales",Apr 2024
"4812","eICh24_38",0.46,32,1,"O",186328,"Entomoplasmatales",Apr 2024
"4813","eICh24_38",0.26,18,1,"O",186329,"Acholeplasmatales",Apr 2024
"4814","eICh24_38",0.9,62,1,"O",1890424,"Synechococcales",Apr 2024
"4815","eICh24_38",0.39,27,1,"O",1150,"Oscillatoriales",Apr 2024
"4816","eICh24_38",0.32,22,1,"O",1118,"Chroococcales",Apr 2024
"4817","eICh24_38",0.36,25,1,"O",1161,"Nostocales",Apr 2024
"4818","eICh24_38",0.09,6,0,"O",52604,"Pleurocapsales",Apr 2024
"4819","eICh24_38",0.07,5,1,"O",307595,"Gloeobacterales",Apr 2024
"4820","eICh24_38",0.06,4,0,"O",1890505,"Chroococcidiopsidales",Apr 2024
"4821","eICh24_38",0.23,16,1,"O",1202465,"Dehalococcoidales",Apr 2024
"4822","eICh24_38",0.16,11,1,"O",32064,"Chloroflexales",Apr 2024
"4823","eICh24_38",0.07,5,1,"O",475963,"Caldilineales",Apr 2024
"4824","eICh24_38",0.04,3,1,"O",85001,"Sphaerobacterales",Apr 2024
"4825","eICh24_38",0.03,2,0,"O",189776,"Thermomicrobiales",Apr 2024
"4826","eICh24_38",0.04,3,1,"O",292629,"Anaerolineales",Apr 2024
"4827","eICh24_38",0.26,18,1,"O",68933,"Thermales",Apr 2024
"4828","eICh24_38",0.26,18,1,"O",118964,"Deinococcales",Apr 2024
"4829","eICh24_38",0.04,3,1,"O",1663425,"Fimbriimonadales",Apr 2024
"4830","eICh24_38",1.9,131,1,"O",200644,"Flavobacteriales",Apr 2024
"4831","eICh24_38",1.04,72,1,"O",171549,"Bacteroidales",Apr 2024
"4832","eICh24_38",0.8,55,1,"O",768507,"Cytophagales",Apr 2024
"4833","eICh24_38",0.25,17,1,"O",1853229,"Chitinophagales",Apr 2024
"4834","eICh24_38",0.23,16,1,"O",200666,"Sphingobacteriales",Apr 2024
"4835","eICh24_38",0.32,22,1,"O",191411,"Chlorobiales",Apr 2024
"4836","eICh24_38",0.07,5,0,"O",795748,"Ignavibacteriales",Apr 2024
"4837","eICh24_38",0.03,2,0,"O",219686,"Gemmatimonadales",Apr 2024
"4838","eICh24_38",0.03,2,0,"O",218872,"Fibrobacterales",Apr 2024
"4839","eICh24_38",1.01,70,1,"O",136,"Spirochaetales",Apr 2024
"4840","eICh24_38",0.2,14,1,"O",1643686,"Brachyspirales",Apr 2024
"4841","eICh24_38",0.58,40,1,"O",51291,"Chlamydiales",Apr 2024
"4842","eICh24_38",0.1,7,1,"O",415000,"Opitutales",Apr 2024
"4843","eICh24_38",0.04,3,0,"O",415001,"Puniceicoccales",Apr 2024
"4844","eICh24_38",0.09,6,1,"O",48461,"Verrucomicrobiales",Apr 2024
"4845","eICh24_38",0.04,3,0,"O",717963,"Methylacidiphilales",Apr 2024
"4846","eICh24_38",0.23,16,1,"O",112,"Planctomycetales",Apr 2024
"4847","eICh24_38",0.03,2,0,"O",666506,"Phycisphaerales",Apr 2024
"4848","eICh24_38",0.51,35,1,"O",2419,"Thermotogales",Apr 2024
"4849","eICh24_38",0.09,6,1,"O",1643947,"Petrotogales",Apr 2024
"4850","eICh24_38",0.07,5,0,"O",1643946,"Kosmotogales",Apr 2024
"4851","eICh24_38",0.42,29,1,"O",203491,"Fusobacteriales",Apr 2024
"4852","eICh24_38",0.32,22,1,"O",32069,"Aquificales",Apr 2024
"4853","eICh24_38",0.06,4,0,"O",1485951,"Desulfurobacteriales",Apr 2024
"4854","eICh24_38",0.17,12,0,"O",204433,"Acidobacteriales",Apr 2024
"4855","eICh24_38",0.06,4,0,"O",332160,"Solibacterales",Apr 2024
"4856","eICh24_38",0.2,14,1,"O",189778,"Nitrospirales",Apr 2024
"4857","eICh24_38",0.16,11,1,"O",191393,"Deferribacterales",Apr 2024
"4858","eICh24_38",0.16,11,1,"O",649776,"Synergistales",Apr 2024
"4859","eICh24_38",0.09,6,1,"O",203487,"Dictyoglomales",Apr 2024
"4860","eICh24_38",0.09,6,0,"O",188710,"Thermodesulfobacteriales",Apr 2024
"4861","eICh24_38",0.01,1,0,"O",1783344,"Endomicrobiales",Apr 2024
"4862","eICh24_38",0.03,2,0,"O",641854,"Elusimicrobiales",Apr 2024
